time,P_in,P_out,T_in,T_out,Hum_in,Hum_out,CO2_V1,CO2_V2,O3_WE,O3_AE,Altitude,flags,Flowrate,CO2_C,O3_C,center of mass,SB_Temp
8185.00,,22.500897,,-16.020881,,,,,,,26504,1,,,,,
8186.00,,22.020736,,-15.957536,,,,,,,26505,1,,,,,
8187.00,,22.833316,,-16.005045,,,,,,,26505,1,,,,,
8188.00,,22.759445,,-16.100061,,,,,,,26506,1,,,,,
8189.00,,22.685575,,-15.925864,,,,,,,26506,1,,,,,
8190.00,,22.353155,,-16.044635,,,,,,,26506,1,,,,,
8191.00,,22.759445,,-15.985249,,,,,,,26507,1,,,,,
8192.00,,22.759445,,-15.937741,,,,,,,26507,1,,,,,
8193.00,,22.796381,,-15.949618,,,,,,,26508,1,,,,,
8194.00,,21.836059,,-15.973372,,,,,,,26508,1,,,,,
8195.00,,22.427026,,-15.894192,,,,,,,26508,1,,,,,
8196.00,,22.833316,,-15.815011,,,,,,,26509,1,,,,,
8197.00,,22.205414,,-15.874396,,,,,,,26509,1,,,,,
8198.00,,22.205414,,-15.81897,,,,,,,26509,1,,,,,
8199.00,,22.796381,,-15.826888,,,,,,,26510,1,,,,,
8200.00,,22.574768,,-15.763543,,,,,,,26510,1,,,,,
8201.00,,22.020736,,-15.743748,,,,,,,26511,1,,,,,
8202.00,,22.833316,,-15.779379,,,,,,,26511,1,,,,,
8203.00,,22.796381,,-15.77542,,,,,,,26512,1,,,,,
8204.00,,22.353155,,-15.755625,,,,,,,26512,1,,,,,
8205.00,,23.202671,,-15.684363,,,,,,,26513,1,,,,,
8206.00,,22.611704,,-15.6131,,,,,,,26513,0,,,,,
8207.00,,22.611704,,-15.605182,,,,,,,26513,0,,,,,
8208.00,,22.796381,,-15.593305,,,,,,,26514,0,,,,,
8209.00,,23.091864,,-15.708117,,,,,,,26514,0,,,,,
8210.00,,22.500897,,-15.593305,,,,,,,26515,0,,,,,
8211.00,,22.500897,,-15.585387,,,,,,,26515,0,,,,,
8212.00,,22.870252,,-15.589346,,,,,,,26516,0,,,,,
8213.00,,23.53509,,-15.557673,,,,,,,26516,0,,,,,
8214.00,,22.759445,,-15.537878,,,,,,,26517,0,,,,,
8215.00,,22.72251,,-15.52996,,,,,,,26517,0,,,,,
8216.00,,23.1288,,-15.52996,,,,,,,26518,0,,,,,
8217.00,,22.944123,,-15.423066,,,,,,,26518,0,,,,,
8218.00,,22.427026,,-15.482452,,,,,,,26518,0,,,,,
8219.00,,23.94138,,-15.427025,,,,,,,26519,0,,,,,
8220.00,,22.870252,,-15.49037,,,,,,,26519,0,,,,,
8221.00,,22.500897,,-15.442861,,,,,,,26520,0,,,,,
8222.00,,22.611704,,-15.454738,,,,,,,26520,0,,,,,
8223.00,,21.983801,,-15.52996,,,,,,,26521,0,,,,,
8224.00,,22.796381,,-15.478493,,,,,,,26521,0,,,,,
8225.00,,22.870252,,-15.419107,,,,,,,26522,0,,,,,
8226.00,,22.981058,,-15.387435,,,,,,,26522,0,,,,,
8227.00,,23.239606,,-15.541837,,,,,,,26523,0,,,,,
8228.00,,22.094607,,-15.415148,,,,,,,26523,0,,,,,
8229.00,,23.054929,,-15.442861,,,,,,,26523,0,,,,,
8230.00,,23.202671,,-15.466616,,,,,,,26524,0,,,,,
8231.00,,21.983801,,-15.474534,,,,,,,26524,0,,,,,
8232.00,,22.537833,,-15.541837,,,,,,,26524,1,,,,,
8233.00,,22.944123,,-15.636854,,,,,,,26525,1,,,,,
8234.00,,22.574768,,-15.557673,,,,,,,26525,1,,,,,
8235.00,,22.833316,,-15.644772,,,,,,,26526,1,,,,,
8236.00,,22.685575,,-15.668526,,,,,,,26526,1,,,,,
8237.00,,22.574768,,-15.73583,,,,,,,26526,1,,,,,
8238.00,,22.833316,,-15.731871,,,,,,,26527,1,,,,,
8239.00,,22.833316,,-15.747707,,,,,,,26527,1,,,,,
8240.00,,22.427026,,-15.716035,,,,,,,26527,1,,,,,
8241.00,,22.72251,,-15.795216,,,,,,,26527,1,,,,,
8242.00,,22.611704,,-15.799175,,,,,,,26528,1,,,,,
8243.00,,21.90993,,-15.815011,,,,,,,26528,1,,,,,
8244.00,,22.796381,,-15.771461,,,,,,,26528,1,,,,,
8245.00,,21.688317,,-15.767502,,,,,,,26529,1,,,,,
8246.00,,22.611704,,-15.77542,,,,,,,26529,1,,,,,
8247.00,,23.1288,,-15.921905,,,,,,,26529,1,,,,,
8248.00,,22.796381,,-15.791257,,,,,,,26529,1,,,,,
8249.00,,22.574768,,-15.759584,,,,,,,26530,1,,,,,
8250.00,,22.72251,,-15.767502,,,,,,,26530,1,,,,,
8251.00,,22.611704,,-15.759584,,,,,,,26530,1,,,,,
8252.00,,22.094607,,-15.73583,,,,,,,26530,1,,,,,
8253.00,,22.500897,,-15.77542,,,,,,,26530,1,,,,,
8254.00,,23.202671,,-15.787298,,,,,,,26530,1,,,,,
8255.00,,23.1288,,-15.680404,,,,,,,26531,0,,,,,
8256.00,,21.946865,,-15.716035,,,,,,,26531,0,,,,,
8257.00,,23.904444,,-15.739789,,,,,,,26531,0,,,,,
8258.00,,22.168478,,-15.807093,,,,,,,26531,0,,,,,
8259.00,,22.685575,,-15.779379,,,,,,,26531,0,,,,,
8260.00,,22.796381,,-15.731871,,,,,,,26531,0,,,,,
8261.00,,22.685575,,-15.763543,,,,,,,26532,0,,,,,
8262.00,,22.574768,,-15.747707,,,,,,,26532,0,,,,,
8263.00,,22.353155,,-15.743748,,,,,,,26532,0,,,,,
8264.00,,21.355898,,-15.743748,,,,,,,26532,0,,,,,
8265.00,,22.611704,,-15.692281,,,,,,,26532,0,,,,,
8266.00,,22.205414,,-15.65269,,,,,,,26532,0,,,,,
8267.00,,22.353155,,-15.640813,,,,,,,26532,0,,,,,
8268.00,,22.907187,,-15.617059,,,,,,,26532,0,,,,,
8269.00,,22.020736,,-15.640813,,,,,,,26532,0,,,,,
8270.00,,22.537833,,-15.640813,,,,,,,26532,0,,,,,
8271.00,,22.833316,,-15.723953,,,,,,,26531,0,,,,,
8272.00,,22.796381,,-15.617059,,,,,,,26531,0,,,,,
8273.00,,22.353155,,-15.656649,,,,,,,26531,0,,,,,
8274.00,,22.833316,,-15.605182,,,,,,,26531,0,,,,,
8275.00,,22.390091,,-15.553714,,,,,,,26531,0,,,,,
8276.00,,22.427026,,-15.577469,,,,,,,26531,0,,,,,
8277.00,,22.611704,,-15.57351,,,,,,,26531,0,,,,,
8278.00,,22.353155,,-15.57351,,,,,,,26531,0,,,,,
8279.00,,22.944123,,-15.656649,,,,,,,26531,0,,,,,
8280.00,,22.427026,,-15.502247,,,,,,,26531,0,,,,,
8281.00,,22.574768,,-15.502247,,,,,,,26531,1,,,,,
8282.00,,22.205414,,-15.466616,,,,,,,26531,1,,,,,
8283.00,,23.830574,,-15.466616,,,,,,,26531,1,,,,,
8284.00,,22.870252,,-15.466616,,,,,,,26531,1,,,,,
8285.00,,22.648639,,-15.415148,,,,,,,26530,1,,,,,
8286.00,,22.685575,,-15.383476,,,,,,,26530,1,,,,,
8287.00,,22.094607,,-15.339926,,,,,,,26530,1,,,,,
8288.00,,22.796381,,-15.2845,,,,,,,26530,1,,,,,
8289.00,,23.313477,,-15.411189,,,,,,,26530,1,,,,,
8290.00,,22.353155,,-15.248869,,,,,,,26530,1,,,,,
8291.00,,22.870252,,-15.419107,,,,,,,26530,1,,,,,
8292.00,,22.685575,,-15.351804,,,,,,,26529,1,,,,,
8293.00,,22.353155,,-15.292418,,,,,,,26529,1,,,,,
8294.00,,21.90993,,-15.209278,,,,,,,26529,1,,,,,
8295.00,,22.833316,,-15.304295,,,,,,,26529,1,,,,,
8296.00,,22.944123,,-15.316172,,,,,,,26529,1,,,,,
8297.00,,22.390091,,-15.233032,,,,,,,26528,1,,,,,
8298.00,,22.31622,,-15.2845,,,,,,,26528,1,,,,,
8299.00,,22.72251,,-15.272623,,,,,,,26528,1,,,,,
8300.00,,23.054929,,-15.24491,,,,,,,26528,1,,,,,
8301.00,,22.611704,,-15.260746,,,,,,,26528,1,,,,,
8302.00,,23.1288,,-15.236991,,,,,,,26527,1,,,,,
8303.00,,23.165735,,-15.2845,,,,,,,26527,1,,,,,
8304.00,,23.054929,,-15.288459,,,,,,,26527,0,,,,,
8305.00,,22.72251,,-15.272623,,,,,,,26526,0,,,,,
8306.00,,22.685575,,-15.288459,,,,,,,26526,0,,,,,
8307.00,,22.205414,,-15.260746,,,,,,,26526,0,,,,,
8308.00,,22.759445,,-15.343885,,,,,,,26526,0,,,,,
8309.00,,22.279285,,-15.355763,,,,,,,26526,0,,,,,
8310.00,,22.242349,,-15.328049,,,,,,,26525,0,,,,,
8311.00,,22.574768,,-15.328049,,,,,,,26525,0,,,,,
8312.00,,22.168478,,-15.506206,,,,,,,26525,0,,,,,
8313.00,,22.537833,,-15.470575,,,,,,,26524,0,,,,,
8314.00,,22.796381,,-15.478493,,,,,,,26524,0,,,,,
8315.00,,22.759445,,-15.553714,,,,,,,26524,0,,,,,
8316.00,,22.353155,,-15.478493,,,,,,,26523,0,,,,,
8317.00,,22.574768,,-15.589346,,,,,,,26523,0,,,,,
8318.00,,23.1288,,-15.656649,,,,,,,26523,0,,,,,
8319.00,,21.90993,,-15.731871,,,,,,,26522,0,,,,,
8320.00,,23.1288,,-15.807093,,,,,,,26522,0,,,,,
8321.00,,22.907187,,-15.830847,,,,,,,26522,0,,,,,
8322.00,,22.648639,,-15.862519,,,,,,,26521,0,,,,,
8323.00,,22.796381,,-15.945659,,,,,,,26521,0,,,,,
8324.00,,22.611704,,-16.072348,,,,,,,26520,0,,,,,
8325.00,,22.390091,,-16.036717,,,,,,,26520,0,,,,,
8326.00,,22.353155,,-16.127775,,,,,,,26520,0,,,,,
8327.00,,23.53509,,-16.222792,,,,,,,26519,0,,,,,
8328.00,,21.946865,,-16.258423,,,,,,,26519,0,,,,,
8329.00,,22.870252,,-16.294054,,,,,,,26519,0,,,,,
8330.00,,22.833316,,-16.349481,,,,,,,26518,1,,,,,
8331.00,,21.872995,,-16.381153,,,,,,,26518,1,,,,,
8332.00,,23.202671,,-16.480129,,,,,,,26517,1,,,,,
8333.00,,22.685575,,-16.590982,,,,,,,26517,1,,,,,
8334.00,,22.685575,,-16.68204,,,,,,,26516,1,,,,,
8335.00,,22.944123,,-16.685999,,,,,,,26516,1,,,,,
8336.00,,22.205414,,-16.753302,,,,,,,26515,1,,,,,
8337.00,,22.944123,,-16.796852,,,,,,,26515,1,,,,,
8338.00,,22.390091,,-16.872073,,,,,,,26514,1,,,,,
8339.00,,22.353155,,-16.915623,,,,,,,26514,1,,,,,
8340.00,,22.796381,,-17.081902,,,,,,,26514,1,,,,,
8341.00,,23.017994,,-17.058148,,,,,,,26513,1,,,,,
8342.00,,22.463962,,-17.220469,,,,,,,26513,1,,,,,
8343.00,,22.611704,,-17.204633,,,,,,,26512,1,,,,,
8344.00,,22.611704,,-17.283813,,,,,,,26512,1,,,,,
8345.00,,22.537833,,-17.323404,,,,,,,26512,1,,,,,
8346.00,,22.131543,,-17.335281,,,,,,,26511,1,,,,,
8347.00,,22.907187,,-17.410502,,,,,,,26511,1,,,,,
8348.00,,23.1288,,-17.42238,,,,,,,26510,1,,,,,
8349.00,,22.242349,,-17.556987,,,,,,,26510,1,,,,,
8350.00,,22.648639,,-17.612413,,,,,,,26509,1,,,,,
8351.00,,22.131543,,-17.612413,,,,,,,26509,1,,,,,
8352.00,,22.72251,,-17.663881,,,,,,,26509,1,,,,,
8353.00,,22.685575,,-17.70743,,,,,,,26508,0,,,,,
8354.00,,22.72251,,-17.774734,,,,,,,26508,0,,,,,
8355.00,,22.537833,,-17.715348,,,,,,,26507,0,,,,,
8356.00,,22.131543,,-17.711389,,,,,,,26507,0,,,,,
8357.00,,22.72251,,-17.810365,,,,,,,26507,0,,,,,
8358.00,,22.463962,,-17.960808,,,,,,,26506,0,,,,,
8359.00,,22.537833,,-17.818283,,,,,,,26506,0,,,,,
8360.00,,22.759445,,-17.826201,,,,,,,26505,0,,,,,
8361.00,,22.500897,,-17.842037,,,,,,,26505,0,,,,,
8362.00,,22.353155,,-17.889546,,,,,,,26504,0,,,,,
8363.00,,22.648639,,-17.917259,,,,,,,26504,0,,,,,
8364.00,,22.870252,,-17.917259,,,,,,,26504,0,,,,,
8365.00,,22.500897,,-17.869751,,,,,,,26504,0,,,,,
8366.00,,22.72251,,-17.917259,,,,,,,26503,0,,,,,
8367.00,,22.870252,,-17.968727,,,,,,,26503,0,,,,,
8368.00,,22.907187,,-17.921218,,,,,,,26502,0,,,,,
8369.00,,22.944123,,-17.933095,,,,,,,26502,0,,,,,
8370.00,,22.833316,,-17.889546,,,,,,,26502,0,,,,,
8371.00,,22.685575,,-17.964767,,,,,,,26501,0,,,,,
8372.00,,23.867509,,-17.944972,,,,,,,26501,0,,,,,
8373.00,,22.759445,,-17.976645,,,,,,,26500,0,,,,,
8374.00,,23.1288,,-17.905382,,,,,,,26500,0,,,,,
8375.00,,22.574768,,-17.956849,,,,,,,26500,0,,,,,
8376.00,,22.353155,,-17.905382,,,,,,,26500,0,,,,,
8377.00,,22.907187,,-17.933095,,,,,,,26499,0,,,,,
8378.00,,22.685575,,-17.929136,,,,,,,26499,0,,,,,
8379.00,,23.1288,,-17.937054,,,,,,,26499,1,,,,,
8380.00,,22.870252,,-17.948931,,,,,,,26498,1,,,,,
8381.00,,22.427026,,-17.933095,,,,,,,26498,1,,,,,
8382.00,,22.390091,,-17.964767,,,,,,,26498,1,,,,,
8383.00,,23.054929,,-17.869751,,,,,,,26498,1,,,,,
8384.00,,22.796381,,-17.889546,,,,,,,26497,1,,,,,
8385.00,,22.353155,,-17.960808,,,,,,,26497,1,,,,,
8386.00,,23.017994,,-17.917259,,,,,,,26497,1,,,,,
8387.00,,22.574768,,-18.016235,,,,,,,26497,1,,,,,
8388.00,,22.242349,,-17.921218,,,,,,,26497,1,,,,,
8389.00,,22.094607,,-17.87371,,,,,,,26496,1,,,,,
8390.00,,22.168478,,-17.897464,,,,,,,26496,1,,,,,
8391.00,,22.796381,,-17.948931,,,,,,,26496,1,,,,,
8392.00,,22.833316,,-17.869751,,,,,,,26496,1,,,,,
8393.00,,22.796381,,-17.964767,,,,,,,26496,1,,,,,
8394.00,,22.72251,,-17.976645,,,,,,,26496,1,,,,,
8395.00,,22.611704,,-17.95289,,,,,,,26495,1,,,,,
8396.00,,22.833316,,-17.984563,,,,,,,26495,1,,,,,
8397.00,,22.094607,,-17.984563,,,,,,,26495,1,,,,,
8398.00,,23.1288,,-17.948931,,,,,,,26495,1,,,,,
8399.00,,23.498154,,-17.929136,,,,,,,26495,1,,,,,
8400.00,,22.353155,,-17.925177,,,,,,,26495,1,,,,,
8401.00,,23.054929,,-17.917259,,,,,,,26495,1,,,,,
8402.00,,23.017994,,-17.87371,,,,,,,26495,0,,,,,
8403.00,,22.390091,,-17.921218,,,,,,,26495,0,,,,,
8404.00,,22.353155,,-17.857874,,,,,,,26495,0,,,,,
8405.00,,22.833316,,-17.865792,,,,,,,26495,0,,,,,
8406.00,,23.054929,,-17.794529,,,,,,,26495,0,,,,,
8407.00,,23.682832,,-17.869751,,,,,,,26495,0,,,,,
8408.00,,22.427026,,-17.889546,,,,,,,26495,0,,,,,
8409.00,,23.054929,,-17.770775,,,,,,,26495,0,,,,,
8410.00,,22.870252,,-17.818283,,,,,,,26495,0,,,,,
8411.00,,22.353155,,-17.798488,,,,,,,26495,0,,,,,
8412.00,,22.168478,,-17.810365,,,,,,,26495,0,,,,,
8413.00,,23.054929,,-17.695553,,,,,,,26496,0,,,,,
8414.00,,22.981058,,-17.758898,,,,,,,26496,0,,,,,
8415.00,,22.020736,,-17.652004,,,,,,,26496,0,,,,,
8416.00,,22.427026,,-17.644086,,,,,,,26496,0,,,,,
8417.00,,22.72251,,-17.675758,,,,,,,26496,0,,,,,
8418.00,,22.685575,,-17.644086,,,,,,,26496,0,,,,,
8419.00,,21.725253,,-17.683676,,,,,,,26497,0,,,,,
8420.00,,22.500897,,-17.564905,,,,,,,26497,0,,,,,
8421.00,,23.1288,,-17.513437,,,,,,,26497,0,,,,,
8422.00,,23.202671,,-17.580741,,,,,,,26498,0,,,,,
8423.00,,22.574768,,-17.477806,,,,,,,26498,0,,,,,
8424.00,,22.648639,,-17.473847,,,,,,,26499,0,,,,,
8425.00,,23.017994,,-17.465929,,,,,,,26499,0,,,,,
8426.00,,23.387348,,-17.458011,,,,,,,26499,0,,,,,
8427.00,,22.907187,,-17.442175,,,,,,,26500,0,,,,,
8428.00,,22.020736,,-17.434257,,,,,,,26500,1,,,,,
8429.00,,22.833316,,-17.386748,,,,,,,26500,1,,,,,
8430.00,,22.685575,,-17.382789,,,,,,,26501,1,,,,,
8431.00,,22.944123,,-17.319445,,,,,,,26501,1,,,,,
8432.00,,22.463962,,-17.347158,,,,,,,26502,1,,,,,
8433.00,,22.611704,,-17.319445,,,,,,,26502,1,,,,,
8434.00,,22.094607,,-17.264018,,,,,,,26503,1,,,,,
8435.00,,22.611704,,-17.283813,,,,,,,26503,1,,,,,
8436.00,,22.463962,,-17.165042,,,,,,,26504,1,,,,,
8437.00,,22.279285,,-17.252141,,,,,,,26505,1,,,,,
8438.00,,22.020736,,-17.161083,,,,,,,26505,1,,,,,
8439.00,,23.054929,,-17.137329,,,,,,,26506,1,,,,,
8440.00,,23.424284,,-17.240264,,,,,,,26506,1,,,,,
8441.00,,22.981058,,-17.105657,,,,,,,26507,1,,,,,
8442.00,,22.870252,,-17.176919,,,,,,,26507,1,,,,,
8443.00,,22.353155,,-17.176919,,,,,,,26508,1,,,,,
8444.00,,22.168478,,-17.141288,,,,,,,26509,1,,,,,
8445.00,,22.833316,,-17.137329,,,,,,,26510,1,,,,,
8446.00,,22.390091,,-17.220469,,,,,,,26510,1,,,,,
8447.00,,22.574768,,-17.157124,,,,,,,26511,1,,,,,
8448.00,,22.353155,,-17.034394,,,,,,,26512,1,,,,,
8449.00,,22.833316,,-17.062107,,,,,,,26513,1,,,,,
8450.00,,22.390091,,-17.077943,,,,,,,26514,1,,,,,
8451.00,,22.353155,,-16.96709,,,,,,,26514,0,,,,,
8452.00,,23.239606,,-17.030435,,,,,,,26514,0,,,,,
8453.00,,22.463962,,-16.986886,,,,,,,26515,0,,,,,
8454.00,,22.574768,,-17.184837,,,,,,,26516,0,,,,,
8455.00,,22.611704,,-17.006681,,,,,,,26517,0,,,,,
8456.00,,22.870252,,-17.09378,,,,,,,26518,0,,,,,
8457.00,,22.427026,,-17.101698,,,,,,,26519,0,,,,,
8458.00,,22.907187,,-17.125452,,,,,,,26519,0,,,,,
8459.00,,23.054929,,-17.157124,,,,,,,26520,0,,,,,
8460.00,,22.574768,,-17.141288,,,,,,,26521,0,,,,,
8461.00,,22.131543,,-17.2561,,,,,,,26522,0,,,,,
8462.00,,22.796381,,-17.129411,,,,,,,26523,0,,,,,
8463.00,,22.944123,,-17.17296,,,,,,,26523,0,,,,,
8464.00,,22.833316,,-17.188796,,,,,,,26524,0,,,,,
8465.00,,22.72251,,-17.113575,,,,,,,26525,0,,,,,
8466.00,,22.833316,,-17.208592,,,,,,,26526,0,,,,,
8467.00,,22.870252,,-17.149206,,,,,,,26527,0,,,,,
8468.00,,22.981058,,-17.145247,,,,,,,26528,0,,,,,
8469.00,,22.094607,,-17.113575,,,,,,,26529,0,,,,,
8470.00,,22.796381,,-17.165042,,,,,,,26530,0,,,,,
8471.00,,22.094607,,-17.267977,,,,,,,26531,0,,,,,
8472.00,,21.946865,,-17.366953,,,,,,,26532,0,,,,,
8473.00,,22.796381,,-17.529273,,,,,,,26533,0,,,,,
8474.00,,23.387348,,-17.644086,,,,,,,26533,0,,,,,
8475.00,,22.353155,,-17.731184,,,,,,,26534,0,,,,,
8476.00,,23.1288,,-17.663881,,,,,,,26535,0,,,,,
8477.00,,21.799124,,-17.766816,,,,,,,26536,1,,,,,
8478.00,,22.463962,,-17.715348,,,,,,,26537,1,,,,,
8479.00,,22.537833,,-17.715348,,,,,,,26538,1,,,,,
8480.00,,22.427026,,-17.806406,,,,,,,26539,1,,,,,
8481.00,,22.833316,,-17.786611,,,,,,,26540,1,,,,,
8482.00,,22.537833,,-17.731184,,,,,,,26541,1,,,,,
8483.00,,22.796381,,-17.648045,,,,,,,26542,1,,,,,
8484.00,,22.463962,,-17.655963,,,,,,,26543,1,,,,,
8485.00,,23.276542,,-17.66784,,,,,,,26543,1,,,,,
8486.00,,21.872995,,-17.600536,,,,,,,26544,1,,,,,
8487.00,,22.353155,,-17.580741,,,,,,,26545,1,,,,,
8488.00,,22.057672,,-17.438216,,,,,,,26546,1,,,,,
8489.00,,22.796381,,-17.513437,,,,,,,26547,1,,,,,
8490.00,,22.611704,,-17.505519,,,,,,,26548,1,,,,,
8491.00,,22.648639,,-17.434257,,,,,,,26549,1,,,,,
8492.00,,22.685575,,-17.426339,,,,,,,26550,1,,,,,
8493.00,,23.1288,,-17.434257,,,,,,,26551,1,,,,,
8494.00,,22.611704,,-17.362994,,,,,,,26552,1,,,,,
8495.00,,22.574768,,-17.382789,,,,,,,26553,1,,,,,
8496.00,,22.72251,,-17.42238,,,,,,,26554,1,,,,,
8497.00,,21.90993,,-17.398625,,,,,,,26554,1,,,,,
8498.00,,22.390091,,-17.446134,,,,,,,26555,1,,,,,
8499.00,,23.202671,,-17.398625,,,,,,,26556,1,,,,,
8500.00,,23.091864,,-17.410502,,,,,,,26557,0,,,,,
8501.00,,22.168478,,-17.446134,,,,,,,26558,0,,,,,
8502.00,,22.242349,,-17.564905,,,,,,,26559,0,,,,,
8503.00,,22.094607,,-17.450093,,,,,,,26560,0,,,,,
8504.00,,22.463962,,-17.505519,,,,,,,26561,0,,,,,
8505.00,,22.759445,,-17.493642,,,,,,,26562,0,,,,,
8506.00,,22.353155,,-17.430298,,,,,,,26563,0,,,,,
8507.00,,22.463962,,-17.505519,,,,,,,26563,0,,,,,
8508.00,,22.353155,,-17.426339,,,,,,,26563,0,,,,,
8509.00,,23.387348,,-17.473847,,,,,,,26564,0,,,,,
8510.00,,22.500897,,-17.446134,,,,,,,26565,0,,,,,
8511.00,,22.833316,,-17.446134,,,,,,,26566,0,,,,,
8512.00,,22.796381,,-17.410502,,,,,,,26566,0,,,,,
8513.00,,22.390091,,-17.311526,,,,,,,26567,0,,,,,
8514.00,,22.242349,,-17.347158,,,,,,,26568,0,,,,,
8515.00,,22.353155,,-17.264018,,,,,,,26569,0,,,,,
8516.00,,22.390091,,-17.283813,,,,,,,26569,0,,,,,
8517.00,,22.390091,,-17.192755,,,,,,,26570,0,,,,,
8518.00,,22.205414,,-17.176919,,,,,,,26570,0,,,,,
8519.00,,22.463962,,-17.145247,,,,,,,26570,0,,,,,
8520.00,,22.205414,,-17.117534,,,,,,,26571,0,,,,,
8521.00,,22.205414,,-17.208592,,,,,,,26572,0,,,,,
8522.00,,22.796381,,-17.081902,,,,,,,26572,0,,,,,
8523.00,,22.72251,,-17.01064,,,,,,,26572,0,,,,,
8524.00,,22.611704,,-16.978967,,,,,,,26573,0,,,,,
8525.00,,22.537833,,-16.899787,,,,,,,26573,0,,,,,
8526.00,,22.944123,,-16.903746,,,,,,,26574,1,,,,,
8527.00,,22.907187,,-16.860196,,,,,,,26574,1,,,,,
8528.00,,21.90993,,-16.868114,,,,,,,26575,1,,,,,
8529.00,,22.427026,,-16.848319,,,,,,,26575,1,,,,,
8530.00,,22.907187,,-16.737466,,,,,,,26575,1,,,,,
8531.00,,22.833316,,-16.757261,,,,,,,26575,1,,,,,
8532.00,,22.537833,,-16.701835,,,,,,,26576,1,,,,,
8533.00,,22.648639,,-16.701835,,,,,,,26576,1,,,,,
8534.00,,22.353155,,-16.642449,,,,,,,26576,1,,,,,
8535.00,,22.537833,,-16.63849,,,,,,,26576,1,,,,,
8536.00,,22.353155,,-16.523678,,,,,,,26576,1,,,,,
8537.00,,21.872995,,-16.583064,,,,,,,26576,1,,,,,
8538.00,,22.353155,,-16.424702,,,,,,,26576,1,,,,,
8539.00,,22.500897,,-16.503883,,,,,,,26577,1,,,,,
8540.00,,22.500897,,-16.499924,,,,,,,26577,1,,,,,
8541.00,,22.537833,,-16.416784,,,,,,,26577,1,,,,,
8542.00,,22.205414,,-16.468252,,,,,,,26577,1,,,,,
8543.00,,22.685575,,-16.420743,,,,,,,26577,1,,,,,
8544.00,,22.574768,,-16.420743,,,,,,,26577,1,,,,,
8545.00,,22.759445,,-16.365317,,,,,,,26577,1,,,,,
8546.00,,22.759445,,-16.424702,,,,,,,26577,1,,,,,
8547.00,,22.500897,,-16.404907,,,,,,,26576,1,,,,,
8548.00,,21.762188,,-16.464293,,,,,,,26576,1,,,,,
8549.00,,22.463962,,-16.333645,,,,,,,26576,0,,,,,
8550.00,,22.094607,,-16.385112,,,,,,,26576,0,,,,,
8551.00,,22.685575,,-16.365317,,,,,,,26576,0,,,,,
8552.00,,23.091864,,-16.424702,,,,,,,26576,0,,,,,
8553.00,,22.131543,,-16.337604,,,,,,,26575,0,,,,,
8554.00,,23.165735,,-16.547432,,,,,,,26575,0,,,,,
8555.00,,22.279285,,-16.400948,,,,,,,26575,0,,,,,
8556.00,,22.279285,,-16.468252,,,,,,,26574,0,,,,,
8557.00,,22.72251,,-16.412825,,,,,,,26574,0,,,,,
8558.00,,22.463962,,-16.539514,,,,,,,26574,0,,,,,
8559.00,,22.500897,,-16.575146,,,,,,,26573,0,,,,,
8560.00,,22.057672,,-16.618695,,,,,,,26573,0,,,,,
8561.00,,22.094607,,-16.507842,,,,,,,26572,0,,,,,
8562.00,,22.574768,,-16.670163,,,,,,,26572,0,,,,,
8563.00,,21.983801,,-16.788934,,,,,,,26572,0,,,,,
8564.00,,22.500897,,-16.749343,,,,,,,26571,0,,,,,
8565.00,,22.205414,,-16.808729,,,,,,,26570,0,,,,,
8566.00,,22.907187,,-16.963131,,,,,,,26570,0,,,,,
8567.00,,22.390091,,-16.955213,,,,,,,26569,0,,,,,
8568.00,,22.611704,,-17.026476,,,,,,,26568,0,,,,,
8569.00,,22.833316,,-17.085861,,,,,,,26568,0,,,,,
8570.00,,22.390091,,-17.101698,,,,,,,26567,0,,,,,
8571.00,,21.983801,,-17.287772,,,,,,,26566,0,,,,,
8572.00,,22.537833,,-17.331322,,,,,,,26565,0,,,,,
8573.00,,23.387348,,-17.402584,,,,,,,26565,0,,,,,
8574.00,,22.833316,,-17.430298,,,,,,,26565,0,,,,,
8575.00,,23.645896,,-17.489683,,,,,,,26564,1,,,,,
8576.00,,22.796381,,-17.636167,,,,,,,26563,1,,,,,
8577.00,,23.1288,,-17.762857,,,,,,,26562,1,,,,,
8578.00,,22.168478,,-17.853914,,,,,,,26561,1,,,,,
8579.00,,22.796381,,-17.885587,,,,,,,26560,1,,,,,
8580.00,,22.353155,,-18.055825,,,,,,,26559,1,,,,,
8581.00,,22.833316,,-18.142924,,,,,,,26558,1,,,,,
8582.00,,22.611704,,-18.273572,,,,,,,26557,1,,,,,
8583.00,,22.537833,,-18.222105,,,,,,,26556,1,,,,,
8584.00,,22.205414,,-18.380466,,,,,,,26555,1,,,,,
8585.00,,22.72251,,-18.499237,,,,,,,26555,1,,,,,
8586.00,,22.537833,,-18.554664,,,,,,,26554,1,,,,,
8587.00,,22.648639,,-18.77637,,,,,,,26552,1,,,,,
8588.00,,22.31622,,-18.891182,,,,,,,26551,1,,,,,
8589.00,,21.50364,,-19.156437,,,,,,,26550,1,,,,,
8590.00,,22.427026,,-19.342512,,,,,,,26549,1,,,,,
8591.00,,22.833316,,-19.492955,,,,,,,26547,1,,,,,
8592.00,,23.054929,,-19.714662,,,,,,,26546,1,,,,,
8593.00,,22.242349,,-19.865105,,,,,,,26545,1,,,,,
