Timestamp,In_Temp,Out_Temp,In_Press,Out_Press,In_Hum,Out_Hum,Pump_Temp,SB_Temp,Gps_X,Gps_Y,Gps_altitude,O3_1_ref,O3_1_voltage,O3_2_ref,O3_2_voltage,CO2_1_ref,CO2_2_voltage,CO2_2_ref,CO2_2_voltage,Data_acq,cycle_id,cycle_duration,stage1_duration,stage2_duration,stage3_duration,stage1_start,stage2_start,stage3_start,valve_1,valve_2,heater_1,heater_2,pump,stage_1,stage_2,stage_3
1631537566648,28.06,28.67,1400.2,1005.7,28,18,33.55,29.39,0.0,0.0,0.0,4345,4350,4350,1897,19091,19613,19219,19091,0,20,47074,10011,7008,30049,1631537553256,1631537563267,1631537523207,1,0,0,0,1,0,1,0
1631537565439,28.0,28.67,1324.0,1005.4,28,18,33.63,29.19,0.0,0.0,0.0,4343,4348,4348,1887,18717,19264,19122,18717,0,20,47074,10011,7008,30049,1631537553256,1631537563267,1631537523207,1,0,0,0,1,0,1,0
1631537564234,27.93,28.66,1236.0,1005.1,27,18,33.63,29.59,0.0,0.0,0.0,4344,4346,4346,1803,19862,19774,20030,19862,0,20,47074,10011,7008,30049,1631537553256,1631537563267,1631537523207,1,0,0,0,1,0,1,0
1631537563028,27.87,28.67,1142.8,1004.5,27,18,33.39,29.45,0.0,0.0,0.0,4344,4349,4349,1765,21095,20425,20861,21095,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537561822,27.86,28.66,1144.7,1005.4,27,18,33.43,29.63,0.0,0.0,0.0,4347,4346,4346,1755,21110,20666,20753,21110,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537560612,27.86,28.66,1148.3,1004.5,27,18,33.47,29.51,0.0,0.0,0.0,4345,4346,4346,1752,19996,20136,19914,19996,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537559408,27.85,28.65,1154.4,1007.4,27,17,33.43,29.79,0.0,0.0,0.0,4346,4349,4349,1742,18770,19414,19030,18770,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537558208,27.84,28.65,1163.7,1006.0,27,17,33.63,29.63,0.0,0.0,0.0,4348,4351,4351,1737,19035,19333,19362,19035,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537557007,27.84,28.46,1179.4,1007.1,27,17,33.35,29.85,0.0,0.0,0.0,4346,4346,4346,1742,20512,20106,20487,20512,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537555806,27.84,28.65,1202.7,1004.8,27,17,33.43,29.65,0.0,0.0,0.0,4346,4348,4348,1729,21345,20719,20958,21345,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537554604,27.85,28.66,1239.9,1005.7,27,18,33.55,29.63,0.0,0.0,0.0,4347,4346,4346,1750,20200,20210,20030,20200,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537553403,27.88,28.66,1299.5,1005.7,27,18,33.55,29.71,0.0,0.0,0.0,4349,4345,4345,1759,18817,19436,19031,18817,0,20,47074,10017,7008,30049,1631537553256,1631537516199,1631537523207,1,1,0,0,1,1,0,0
1631537552203,27.88,28.65,1323.7,1005.4,27,18,33.43,29.75,0.0,0.0,0.0,4345,4351,4351,1789,19006,19309,19325,19006,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537551002,27.89,28.65,1332.2,1005.7,27,18,33.51,29.71,0.0,0.0,0.0,4345,4349,4349,1798,20545,20089,20464,20545,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537549804,27.91,28.65,1340.2,1005.1,27,18,33.41,29.69,0.0,0.0,0.0,4344,4350,4350,1793,21311,20692,20936,21311,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537548602,27.9,28.65,1349.0,1006.0,27,18,33.39,29.65,0.0,0.0,0.0,4344,4350,4350,1790,20165,20224,20041,20165,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537547403,27.91,28.65,1357.5,1005.1,27,18,33.41,29.49,0.0,0.0,0.0,4348,4350,4350,1790,18773,19416,19040,18773,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537546202,27.92,28.65,1365.8,1006.0,27,18,33.65,29.65,0.0,0.0,0.0,4344,4350,4350,1786,19112,19353,19409,19112,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537545001,27.92,28.65,1374.9,1004.3,27,18,33.47,29.43,0.0,0.0,0.0,4345,4351,4351,1801,20628,20133,20518,20628,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537543800,27.93,28.66,1384.2,1006.0,27,18,33.41,29.83,0.0,0.0,0.0,4345,4351,4351,1804,21323,20703,20912,21323,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537542599,27.95,28.66,1393.3,1005.1,27,18,33.47,29.85,0.0,0.0,0.0,4344,4351,4351,1799,20139,20210,20021,20139,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537541398,27.95,28.66,1403.2,1004.8,27,19,33.39,29.65,0.0,0.0,0.0,4347,4347,4347,1803,18772,19418,19042,18772,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537540197,27.96,28.66,1412.5,1006.0,27,19,33.55,29.65,0.0,0.0,0.0,4347,4350,4350,1810,19109,19356,19410,19109,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537538996,27.97,28.66,1421.6,1005.1,27,19,33.49,29.57,0.0,0.0,0.0,4347,4348,4348,1806,20617,20126,20507,20617,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537537795,27.97,28.66,1432.3,1006.3,27,19,33.63,29.59,0.0,0.0,0.0,4344,4352,4352,1807,21311,20693,20896,21311,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537536592,27.98,28.64,1442.8,1005.4,27,19,33.41,29.65,0.0,0.0,0.0,4344,4350,4350,1801,20151,20214,20028,20151,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537535385,28.0,28.65,1452.2,1006.0,28,19,33.41,29.55,0.0,0.0,0.0,4344,4346,4346,1818,18820,19460,19074,18820,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537534179,28.01,28.4,1462.3,1006.0,28,19,33.47,29.49,0.0,0.0,0.0,4344,4351,4351,1814,18932,19293,19272,18932,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537532976,28.01,28.66,1473.6,1004.8,28,19,33.27,29.85,0.0,0.0,0.0,4347,4347,4347,1816,20250,19927,20238,20250,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537531767,28.02,28.66,1484.9,1004.5,28,19,33.43,29.65,0.0,0.0,0.0,4347,4348,4348,1820,21347,20619,20966,21347,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537530561,28.03,28.66,1495.9,1003.7,28,19,33.49,29.55,0.0,0.0,0.0,4347,4349,4349,1827,20802,20536,20505,20802,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537529357,28.04,28.65,1507.5,1005.7,28,19,33.65,29.63,0.0,0.0,0.0,4347,4351,4351,1837,19528,19891,19581,19528,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537528157,28.05,28.65,1519.0,1006.0,28,20,33.41,29.51,0.0,0.0,0.0,4347,4348,4348,1841,18646,19276,19044,18646,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537526957,28.06,28.66,1532.5,1007.4,28,20,33.33,29.79,0.0,0.0,0.0,4347,4348,4348,1843,19693,19657,19880,19693,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537525757,28.07,28.66,1546.2,1004.8,28,20,33.21,29.43,0.0,0.0,0.0,4347,4350,4350,1853,21158,20440,20858,21158,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537524557,28.1,28.65,1562.7,1004.0,28,20,33.41,29.23,0.0,0.0,0.0,4347,4349,4349,1877,20892,20508,20508,20892,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537523356,28.13,28.65,1584.1,1006.2,28,20,33.39,29.39,0.0,0.0,0.0,4343,4347,4347,1906,19442,19809,19483,19442,1,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537523207,0,0,0,0,1,0,0,1
1631537522155,28.11,28.65,1542.6,1004.8,28,20,33.47,29.37,0.0,0.0,0.0,4346,4348,4348,1935,18627,19216,19008,18627,0,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537476139,1,0,0,0,1,0,1,0
1631537520954,28.06,28.65,1480.1,1007.1,28,20,33.49,29.17,0.0,0.0,0.0,4345,4350,4350,1944,19739,19633,19851,19739,0,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537476139,1,0,0,0,1,0,1,0
1631537519752,28.02,28.64,1411.9,1005.7,28,20,33.51,29.39,0.0,0.0,0.0,4346,4351,4351,1901,21172,20454,20870,21172,0,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537476139,1,0,0,0,1,0,1,0
1631537518552,27.95,28.64,1336.3,1005.7,27,20,33.21,29.51,0.0,0.0,0.0,4345,4350,4350,1886,20934,20616,20629,20934,0,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537476139,1,0,0,0,1,0,1,0
1631537517352,27.89,28.64,1250.5,1006.0,27,20,33.33,29.35,0.0,0.0,0.0,4347,4348,4348,1816,19526,19941,19635,19526,0,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537476139,1,0,0,0,1,0,1,0
1631537516151,27.82,28.64,1146.6,1005.7,27,20,33.33,29.35,0.0,0.0,0.0,4347,4347,4347,1787,18641,19204,19008,18641,0,19,47062,10017,7008,30043,1631537506182,1631537516199,1631537476139,1,0,0,0,1,0,1,0
1631537514952,27.81,28.64,1144.9,1004.5,27,19,33.39,29.39,0.0,0.0,0.0,4346,4350,4350,1761,19828,19688,19933,19828,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537513751,27.81,28.63,1148.0,1004.8,27,19,33.63,29.45,0.0,0.0,0.0,4347,4350,4350,1763,21237,20530,20947,21237,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537512551,27.8,28.63,1153.2,1007.1,27,19,33.27,29.51,0.0,0.0,0.0,4346,4348,4348,1754,20840,20568,20551,20840,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537511351,27.78,28.63,1162.5,1004.5,27,19,33.49,29.57,0.0,0.0,0.0,4347,4348,4348,1756,19358,19785,19439,19358,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537510152,27.79,28.64,1176.3,1005.9,27,19,33.27,29.59,0.0,0.0,0.0,4347,4346,4346,1749,18704,19240,19096,18704,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537508951,27.78,28.63,1197.4,1005.1,27,19,33.35,29.77,0.0,0.0,0.0,4348,4346,4346,1739,20015,19807,20088,20015,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537507752,27.79,28.63,1232.1,1005.1,27,19,33.43,29.59,0.0,0.0,0.0,4346,4350,4350,1764,21289,20552,20919,21289,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537506552,27.83,28.63,1285.7,1007.4,27,20,33.41,29.37,0.0,0.0,0.0,4345,4350,4350,1766,20619,20421,20340,20619,0,19,47062,10011,7008,30043,1631537506182,1631537469131,1631537476139,1,1,0,0,1,1,0,0
1631537505350,27.84,28.63,1322.5,1005.1,27,20,33.39,29.77,0.0,0.0,0.0,4344,4348,4348,1783,19203,19694,19321,19203,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537504150,27.83,28.63,1330.8,1005.9,27,20,33.25,29.59,0.0,0.0,0.0,4347,4349,4349,1790,18743,19238,19108,18743,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537502951,27.85,28.63,1337.9,1005.4,27,20,33.11,29.63,0.0,0.0,0.0,4345,4351,4351,1792,20111,19848,20144,20111,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537501752,27.85,28.62,1347.2,1006.5,27,20,33.27,29.71,0.0,0.0,0.0,4344,4349,4349,1789,21349,20636,20972,21349,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537500552,27.86,28.63,1356.1,1005.4,27,20,33.27,29.69,0.0,0.0,0.0,4346,4349,4349,1799,20534,20406,20304,20534,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537499351,27.86,28.63,1364.0,1005.4,27,20,33.25,29.49,0.0,0.0,0.0,4346,4350,4350,1800,19068,19609,19224,19068,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537498151,27.87,28.63,1373.4,1006.5,27,20,33.21,29.39,0.0,0.0,0.0,4345,4352,4352,1810,18821,19247,19186,18821,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537496950,27.88,28.63,1382.2,1006.8,27,20,33.27,29.63,0.0,0.0,0.0,4346,4351,4351,1800,20224,19909,20230,20224,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537495750,27.89,28.62,1391.2,1006.2,27,20,33.29,29.37,0.0,0.0,0.0,4347,4351,4351,1799,21358,20654,20968,21358,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537494551,27.89,28.63,1401.1,1006.2,27,20,33.25,29.49,0.0,0.0,0.0,4344,4348,4348,1807,20448,20361,20247,20448,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537493351,27.89,28.63,1409.9,1006.5,27,20,33.35,29.59,0.0,0.0,0.0,4348,4348,4348,1819,18966,19550,19158,18966,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537492151,27.91,28.64,1420.1,1006.8,27,20,33.17,29.59,0.0,0.0,0.0,4347,4352,4352,1807,18893,19271,19242,18893,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537490947,27.91,28.63,1429.2,1006.0,27,20,33.35,29.45,0.0,0.0,0.0,4347,4348,4348,1809,20297,19948,20275,20297,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537489745,27.92,28.63,1439.9,1005.4,27,21,33.41,29.35,0.0,0.0,0.0,4345,4348,4348,1813,21373,20663,20971,21373,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537488546,27.94,28.64,1450.1,1004.5,27,21,33.35,29.49,0.0,0.0,0.0,4346,4348,4348,1822,20469,20369,20251,20469,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537487344,27.95,28.63,1460.0,1005.7,27,21,33.27,29.71,0.0,0.0,0.0,4347,4348,4348,1814,18989,19568,19175,18989,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537486144,27.96,28.63,1470.5,1005.7,27,21,33.21,29.69,0.0,0.0,0.0,4343,4351,4351,1824,18875,19273,19230,18875,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537484943,27.96,28.62,1481.2,1005.9,27,21,33.11,29.37,0.0,0.0,0.0,4343,4351,4351,1824,20334,19974,20304,20334,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537483743,27.99,28.63,1492.5,1006.0,27,21,33.25,29.51,0.0,0.0,0.0,4347,4350,4350,1836,21372,20682,20961,21372,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537482544,28.0,28.62,1504.3,1004.8,28,21,33.17,29.69,0.0,0.0,0.0,4347,4349,4349,1837,20375,20341,20205,20375,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537481344,28.0,28.63,1516.4,1005.1,28,21,33.19,29.49,0.0,0.0,0.0,4345,4348,4348,1840,18954,19557,19154,18954,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537480144,28.01,28.63,1529.1,1005.9,28,21,33.17,29.59,0.0,0.0,0.0,4345,4349,4349,1852,18997,19340,19349,18997,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537478943,28.03,28.64,1543.6,1006.5,28,21,33.33,29.49,0.0,0.0,0.0,4347,4348,4348,1853,20488,20050,20409,20488,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537477743,28.03,28.63,1559.3,1005.7,28,21,33.33,29.45,0.0,0.0,0.0,4347,4348,4348,1865,21310,20621,20844,21310,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537476543,28.08,28.64,1577.9,1007.4,28,21,33.41,29.23,0.0,0.0,0.0,4346,4348,4348,1888,20175,20190,20002,20175,1,18,46051,10011,7008,30033,1631537459120,1631537469131,1631537476139,0,0,0,0,1,0,0,1
1631537475342,28.05,28.63,1556.2,1005.7,28,21,33.35,29.15,0.0,0.0,0.0,4346,4351,4351,1923,18820,19454,19068,18820,0,18,46051,10011,6006,30033,1631537459120,1631537469131,1631537429087,1,0,0,0,1,0,1,0
1631537474139,28.0,28.63,1493.7,1006.2,28,21,33.35,29.51,0.0,0.0,0.0,4344,4349,4349,1933,18949,19274,19289,18949,0,18,46051,10011,6006,30033,1631537459120,1631537469131,1631537429087,1,0,0,0,1,0,1,0
1631537472938,27.97,28.62,1426.6,1006.5,27,21,33.43,29.31,0.0,0.0,0.0,4347,4349,4349,1908,20445,20011,20361,20445,0,18,46051,10011,6006,30033,1631537459120,1631537469131,1631537429087,1,0,0,0,1,0,1,0
1631537471737,27.91,28.62,1352.1,1005.3,27,21,33.17,29.29,0.0,0.0,0.0,4348,4352,4352,1897,21365,20709,20965,21365,0,18,46051,10011,6006,30033,1631537459120,1631537469131,1631537429087,1,0,0,0,1,0,1,0
1631537470536,27.86,28.62,1270.2,1007.1,27,21,33.29,29.25,0.0,0.0,0.0,4344,4348,4348,1861,20313,20367,20222,20313,0,18,46051,10011,6006,30033,1631537459120,1631537469131,1631537429087,1,0,0,0,1,0,1,0
1631537469336,27.78,28.61,1171.5,1005.9,27,21,33.33,29.49,0.0,0.0,0.0,4350,4349,4349,1823,18921,19536,19160,18921,0,18,46051,10011,6006,30033,1631537459120,1631537469131,1631537429087,1,0,0,0,1,0,1,0
1631537468133,27.76,28.62,1142.9,1004.8,27,21,33.25,29.49,0.0,0.0,0.0,4346,4348,4348,1767,18927,19269,19257,18927,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537466930,27.75,28.62,1145.1,1006.2,27,21,33.17,29.55,0.0,0.0,0.0,4348,4350,4350,1770,20390,20004,20361,20390,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537465731,27.74,28.6,1149.5,1006.2,27,21,33.13,29.55,0.0,0.0,0.0,4348,4348,4348,1751,21375,20710,20986,21375,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537464531,27.73,28.61,1155.6,1005.3,27,21,33.17,29.57,0.0,0.0,0.0,4346,4352,4352,1753,20316,20316,20167,20316,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537463330,27.73,28.6,1167.1,1005.1,27,21,33.21,29.57,0.0,0.0,0.0,4347,4350,4350,1757,18895,19511,19121,18895,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537462130,27.72,28.6,1182.5,1005.3,27,21,33.29,29.51,0.0,0.0,0.0,4349,4346,4346,1742,18982,19309,19318,18982,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537460929,27.73,28.61,1208.1,1005.3,27,21,33.39,29.65,0.0,0.0,0.0,4346,4350,4350,1753,20445,20016,20374,20445,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537459727,27.75,28.61,1248.2,1005.6,27,21,33.19,29.51,0.0,0.0,0.0,4348,4349,4349,1765,21325,20662,20906,21325,0,18,46051,10011,6006,30033,1631537459120,1631537423080,1631537429087,1,1,0,0,1,1,0,0
1631537458527,27.77,28.6,1289.7,1005.1,27,21,33.27,29.37,0.0,0.0,0.0,4346,4348,4348,1791,20251,20279,20118,20251,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537457326,27.77,28.6,1296.3,1006.5,27,21,33.11,29.49,0.0,0.0,0.0,4347,4348,4348,1794,18863,19479,19091,18863,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537456124,27.77,28.61,1304.0,1006.8,27,21,33.05,29.31,0.0,0.0,0.0,4346,4346,4346,1791,18969,19294,19297,18969,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537454923,27.79,28.6,1310.8,1005.3,27,21,33.25,29.71,0.0,0.0,0.0,4345,4348,4348,1799,20438,20026,20383,20438,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537453722,27.79,28.6,1319.6,1005.3,27,21,33.21,29.55,0.0,0.0,0.0,4345,4346,4346,1795,21357,20691,20954,21357,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537452520,27.79,28.61,1328.2,1004.8,27,21,33.11,29.37,0.0,0.0,0.0,4347,4351,4351,1801,20337,20312,20165,20337,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537451319,27.79,28.59,1336.4,1007.1,27,21,33.13,29.49,0.0,0.0,0.0,4345,4348,4348,1803,18872,19501,19122,18872,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537450119,27.81,28.6,1344.7,1004.8,27,21,33.21,29.37,0.0,0.0,0.0,4347,4350,4350,1798,18937,19287,19277,18937,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537448918,27.81,28.6,1352.9,1006.8,27,21,33.11,29.31,0.0,0.0,0.0,4347,4350,4350,1807,20428,20022,20375,20428,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537447718,27.82,28.6,1361.4,1005.9,27,21,33.27,29.23,0.0,0.0,0.0,4344,4350,4350,1804,21351,20689,20943,21351,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537446518,27.82,28.61,1370.5,1005.1,27,21,33.11,29.45,0.0,0.0,0.0,4345,4350,4350,1803,20254,20266,20103,20254,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537445318,27.84,28.6,1379.3,1004.8,27,21,33.35,29.37,0.0,0.0,0.0,4346,4351,4351,1809,18835,19467,19076,18835,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537444119,27.84,28.59,1388.1,1006.2,27,21,33.05,29.45,0.0,0.0,0.0,4346,4350,4350,1806,19036,19324,19355,19036,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537442917,27.85,28.6,1397.5,1006.2,27,21,32.85,29.37,0.0,0.0,0.0,4346,4349,4349,1805,20552,20093,20464,20552,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537441717,27.85,28.59,1407.1,1003.6,27,21,33.21,29.23,0.0,0.0,0.0,4349,4348,4348,1821,21328,20701,20916,21328,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537440517,27.87,28.59,1416.7,1006.5,27,21,33.19,29.39,0.0,0.0,0.0,4344,4347,4347,1818,20151,20215,20028,20151,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537439316,27.87,28.59,1426.6,1004.2,27,21,33.13,29.37,0.0,0.0,0.0,4346,4347,4347,1826,18771,19420,19043,18771,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537438115,27.88,28.6,1437.1,1005.3,27,21,33.19,29.51,0.0,0.0,0.0,4345,4349,4349,1819,19053,19342,19367,19053,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537436913,27.89,28.58,1447.5,1005.3,27,21,33.13,29.59,0.0,0.0,0.0,4346,4348,4348,1828,20592,20124,20496,20592,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537435713,27.91,28.6,1457.4,1005.6,27,21,33.11,29.65,0.0,0.0,0.0,4348,4348,4348,1824,21329,20722,20934,21329,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537434515,27.91,28.59,1469.2,1005.1,27,21,33.11,29.59,0.0,0.0,0.0,4344,4348,4348,1841,20152,20232,20048,20152,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
1631537433315,27.92,28.59,1481.6,1006.2,27,21,33.13,29.51,0.0,0.0,0.0,4347,4348,4348,1848,18759,19423,19068,18759,1,17,46060,10011,6006,30041,1631537413069,1631537423080,1631537429087,0,0,0,0,1,0,0,1
